ID,Neighborhood,District,Population,Multiplier,Latitude,Longitude,Area,EV at P1,EV at P2,EV at P3,EV at P4,EV at P5,EV at P6
512,Adil,Sultanbeyli,20853,%7.96965,40.9777034,29.2635415,18.5,4,78,600,1936,3133,3863
528,Battalgazi,Sultanbeyli,31820,%12.16105,40.978967,29.2699958,24.7,6,119,915,2955,4781,5894
531,Akşemsettin,Sultanbeyli,12581,%4.80824,40.9477795,29.2994046,16.7,2,47,362,1168,1890,2330
591,Mimarsinan,Sultanbeyli,18158,%6.93967,40.9670242,29.2671314,20,4,68,522,1686,2728,3363
34,50. Yıl,Sultangazi,72891,%27.85768,41.0898827,28.8701918,22.9,14,269,2040,6477,10370,12766
39,Sultançiftliği,Sultangazi,38550,%14.73314,41.1003942,28.8609026,12.8,8,142,1079,3425,5484,6752
47,İsmetpaşa,Sultangazi,54837,%20.95775,41.1115982,28.8558273,9.1,11,203,1535,4873,7801,9604
150,Malkoçoğlu,Sultangazi,13328,%5.09373,41.1170126,28.8486379,9.5,3,49,373,1184,1896,2334
152,Gazi,Sultangazi,34762,%13.28543,41.1032888,28.8976417,67.6,7,128,973,3089,4945,6088
172,Yunusemre,Sultangazi,46999,%17.96220,41.0974478,28.8915429,24,9,174,1316,4176,6686,8232
178,Esentepe,Sultangazi,63310,%24.19598,41.099194,28.8788559,16,13,234,1772,5625,9007,11088
196,75. Yıl,Sultangazi,32605,%12.46107,41.098314,28.9023051,34.8,6,120,913,2897,4638,5711
226,Uğur Mumcu,Sultangazi,41665,%15.92364,41.0968482,28.8651722,23.3,8,154,1166,3702,5927,7297
324,Cumhuriyet,Sultangazi,14819,%5.66356,41.0874877,28.875977,31.8,3,55,415,1317,2108,2595
487,Eski Habibler,Sultangazi,7275,%2.78038,41.1222809,28.8438681072508,22.1,1,27,204,646,1035,1274
544,Zübeydehanım,Sultangazi,32238,%12.32080,41.1043344,28.8614367,34.9,6,119,902,2865,4586,5646
605,Cebeci,Sultangazi,60416,%23.08995,41.1233545,28.8797693,12.1,12,223,1691,5368,8595,10581
702,Yayla,Sultangazi,8076,%3.08651,41.1473319,28.8553226,24.9,2,30,226,718,1149,1414
727,Habibler,Sultangazi,6743,%2.57706,41.133188,28.8389168,26,1,25,189,599,959,1181
630,Hacıkasım,Şile,944,%0.36078,41.1785041,29.6095617,18.1,0,6,49,157,254,313
704,Çavuş,Şile,8576,%3.27760,41.1633748,29.6075509,29.1,3,58,443,1429,2310,2847
725,Ağva,Şile,1973,%0.75405,41.1380556,29.8566667,11.8,1,13,102,329,531,655
749,Balibey,Şile,3398,%1.29866,41.1709389,29.6303393,81,1,23,176,566,915,1128
756,Meşrutiyet,Şile,1636,%0.62525,41.158806,29.562439,46.8,1,11,85,273,441,543
763,Kumbaba,Şile,741,%0.28320,41.1660337,29.5811106,27.3,0,5,38,123,200,246
777,Ahmetli,Şile,1815,%0.69366,41.1461163,29.5776837,19.5,1,12,94,302,489,603
784,Çayırbaşı,Şile,994,%0.37989,41.1508425,29.6496119,5,0,7,51,166,268,330
800,Göçe,Şile,724,%0.27670,41.1075199,29.8532203,171,0,5,37,121,195,240
836,Kurfallı,Şile,247,%0.09440,41.1334679,29.8257038,,0,2,13,41,67,82
838,Akçakese,Şile,388,%0.14829,41.1426422,29.7184351,0.41,0,3,20,65,105,129
840,Değirmençayırı,Şile,455,%0.17389,40.9780211,29.662076,0.86,0,3,24,76,123,151
842,Doğancılı,Şile,756,%0.28893,41.1924768,29.4395032,0.93,0,5,39,126,204,251
843,Kadıköy,Şile,159,%0.06077,41.1100862,29.9048117,0.47,0,1,8,26,43,53
851,Satmazlı,Şile,355,%0.13567,41.12923,29.556829,0.65,0,2,18,59,96,118
858,Sahilköy,Şile,766,%0.29275,41.202164,29.413542,0.4,0,5,40,128,206,254
860,Gökmaşlı,Şile,188,%0.07185,41.0978412,29.8044893,1.2,0,1,10,31,51,62
864,Karacaköy,Şile,269,%0.10281,41.1513347,29.7692971,0.87,0,2,14,45,72,89
878,İmrenli,Şile,260,%0.09937,41.1462464,29.7390244,0.62,0,2,13,43,70,86
879,Alacalı,Şile,515,%0.19682,41.1849522,29.4578513,0.7,0,3,27,86,139,171
882,Karamandere,Şile,324,%0.12383,41.137421,29.590057,0.6,0,2,17,54,87,108
884,Kabakoz,Şile,522,%0.19950,41.1450015,29.6899826,1.2,0,4,27,87,141,173
885,İsaköy,Şile,122,%0.04663,41.1082079,29.8239363,1.4,0,1,6,20,33,41
887,Bıçkıdere,Şile,265,%0.10128,41.07016,29.474415,8.4,0,2,14,44,71,88
889,Geredeli,Şile,574,%0.21937,41.0946643,29.8623048,4.2,0,4,30,96,155,191
890,İmrendere,Şile,264,%0.10090,41.142136,29.598705,5.6,0,2,14,44,71,88
892,Korucu,Şile,205,%0.07835,41.1229664,29.5681714,11.2,0,1,11,34,55,68
893,Osmanköy,Şile,257,%0.09822,41.081332,29.7308142,19.4,0,2,13,43,69,85
896,Bozgoca,Şile,92.0,%0.03516,41.1415986,29.7752271,9.1,0,1,5,15,25,31
897,Şuayipli,Şile,231,%0.08828,41.1338084,29.8020806,46.1,0,2,12,38,62,77
898,Kızılca,Şile,496,%0.18956,41.155083,29.539887,13,0,3,26,83,134,165
899,Üvezli,Şile,337,%0.12880,41.1145302,29.4449497,,0,2,17,56,91,112
906,Bucaklı,Şile,305,%0.11657,41.1173765,29.8907955,1,0,2,16,51,82,101
908,Kömürlük,Şile,211,%0.08064,41.0793676,29.4367685,0.86,0,1,11,35,57,70
909,Yeniköy,Şile,412,%0.15746,41.1229392,29.6509672,0.7,0,3,21,69,111,137
911,Ovacık,Şile,148,%0.05656,41.1190228,29.6181225,0.81,0,1,8,25,40,49
913,Hasanlı,Şile,215,%0.08217,41.0180677,29.6648802,0.74,0,1,11,36,58,71
918,Çelebi,Şile,144,%0.05503,41.095688,29.9058567,1.1,0,1,7,24,39,48
920,Sofular,Şile,272,%0.10395,41.1727778,29.4941667,0.84,0,2,14,45,73,90
921,Karabeyli,Şile,207,%0.07911,41.1053623,29.7340004,0.76,0,1,11,34,56,69
922,Sortullu,Şile,113,%0.04319,41.0693719,29.7356832,0.43,0,1,6,19,30,38
923,Yazımanayır,Şile,221,%0.08446,41.0687673,29.6848616,0.77,0,1,11,37,60,73
925,Hacıllı,Şile,241,%0.09211,41.0459455,29.7690745,0.96,0,2,12,40,65,80
926,Oruçoğlu,Şile,334,%0.12765,41.0627778,29.4891667,0.81,0,2,17,56,90,111
927,Ulupelit,Şile,202,%0.07720,41.0872308,29.5148602,0.61,0,1,10,34,54,67
928,Karakiraz,Şile,289,%0.11045,41.1786792,29.3490366,1,0,2,15,48,78,96
929,Teke,Şile,499,%0.19071,41.0676404,29.6626435,0.73,0,3,26,83,134,166
932,Göksu,Şile,306,%0.11695,41.0791484,29.7752569,1.2,0,2,16,51,82,102
933,Çengilli,Şile,185,%0.07070,41.004983,29.6714128,0.55,0,1,10,31,50,61
934,Ağaçdere,Şile,90.0,%0.03440,41.040279,29.706234,1.2,0,1,5,15,24,30
941,Çataklı,Şile,216,%0.08255,41.0745558,29.7995344,1.6,0,1,11,36,58,72
942,Kalem,Şile,219,%0.08370,41.0879233,29.8452053,0.92,0,1,11,36,59,73
943,Kurna,Şile,146,%0.05580,41.1956776,29.3648221,1,0,1,8,24,39,48
944,Erenler,Şile,121,%0.04624,41.1174439,29.5663988,2,0,1,6,20,33,40
945,Soğullu,Şile,189,%0.07223,41.0955157,29.8214453,1.6,0,1,10,31,51,63
946,Yaka,Şile,208,%0.07949,40.991955,29.653442,0.99,0,1,11,35,56,69
947,Yeşilvadi,Şile,146,%0.05580,41.1230556,29.4757317,1,0,1,8,24,39,48
949,Yaylalı,Şile,58.0,%0.02217,41.0928824,29.6720497,1.4,0,0,3,10,16,19
951,Kervansaray,Şile,278,%0.10625,41.072553,29.4532293,2.2,0,2,14,46,75,92
952,Avcıkoru,Şile,130,%0.04968,41.1202412,29.4139475,1.3,0,1,7,22,35,43
953,Darlık,Şile,104,%0.03975,41.042969,29.574676,1.8,0,1,5,17,28,35
954,Esenceli,Şile,74.0,%0.02828,41.0533333,29.3930556,1.7,0,0,4,12,20,25
33,Eskişehir,Şişli,12164,%4.64887,41.0452366,28.9808521,3.9,2,17,54,88,108,130
40,Feriköy,Şişli,14630,%5.59133,41.0490846,28.9794103,1.6,3,20,65,105,130,156
46,Bozkurt,Şişli,10930,%4.17726,41.0498994,28.984135,1.8,2,15,49,79,97,116
53,Duatepe,Şişli,8096,%3.09415,41.0534185,28.9807907,4.2,2,11,36,58,72,86
59,Mahmut Şevket Paşa,Şişli,18977,%7.25268,41.0525016,28.965487,,4,26,85,137,169,202
65,Gülbahar,Şişli,23271,%8.89377,41.072051,29.0000664,0.42,4,32,104,168,207,248
111,Halide Edip Adıvar,Şişli,17012,%6.50169,41.0616523,28.977054,0.86,3,23,76,123,151,181
118,Yayla,Şişli,11475,%4.38555,41.0483978,28.9753965,0.23,2,16,51,83,102,122
120,İzzetpaşa,Şişli,8044,%3.07428,41.0693247,28.9863187,0.37,2,11,36,58,72,86
127,Mecidiyeköy,Şişli,20219,%7.72735,41.0651758,28.9955189,0.89,4,28,90,146,180,215
161,Kuştepe,Şişli,15710,%6.00409,41.0719821,28.9909667,0.5,3,22,70,113,140,167
249,Meşrutiyet,Şişli,7922,%3.02765,41.0544974,28.9909369424085,0.37,1,11,35,57,71,84
254,19 Mayıs,Şişli,11458,%4.37905,41.0598652,28.9914441,0.45,2,16,51,83,102,122
256,Ergenekon,Şişli,2684,%1.02578,41.0489803,28.9864057,0.34,1,4,12,19,24,29
258,Fulya,Şişli,17327,%6.62208,41.0583894,28.9979356,0.51,3,24,77,125,154,185
263,Teşvikiye,Şişli,11522,%4.40351,41.0519368,28.9966371,1.5,2,16,51,83,103,123
270,Paşa,Şişli,18698,%7.14605,41.0540318,28.9729118,0.52,4,26,84,135,166,199
302,İnönü,Şişli,4019,%1.53599,41.0438743,28.9844034,0.44,1,6,18,29,36,43
328,Cumhuriyet,Şişli,7255,%2.77274,41.0556861,28.9818925,0.86,1,10,32,52,65,77
391,Halaskargazi,Şişli,1691,%0.64627,41.0514835,28.9888479,1.7,0,2,8,12,15,18
478,Merkez,Şişli,13654,%4.97965,41.0634057,28.9845271,1.1,2,18,58,94,116,139
514,Halil Rıfat Paşa,Şişli,4566,%1.74505,41.0575346,28.9687052,1.1,1,6,20,33,41,49
515,Kaptanpaşa,Şişli,3312,%1.26579,41.0649764,28.9727607,0.7,1,5,15,24,29,35
627,Esentepe,Şişli,7056,%2.69668,41.0707741,29.0108118,1.6,1,10,32,51,63,75
654,Harbiye,Şişli,2504,%0.95699,41.0452381,28.9910139,1,0,3,11,18,22,27
366,Mimarsinan,Tuzla,24236,%9.26258,40.8341538,29.3615521,1.5,19,259,1492,3729,5239,6382
423,Şifa,Tuzla,28263,%10.80163,40.8275201,29.3566838,1.4,22,302,1740,4348,6109,7443
459,Yayla,Tuzla,26839,%10.25740,40.8306571,29.3110728,1.6,21,287,1653,4129,5801,7068
489,İçmeler,Tuzla,10467,%4.00031,40.8492047,29.3050492,1.5,8,112,645,1610,2262,2756
557,Aydıntepe,Tuzla,23998,%9.17162,40.8532761,29.2976839,1.7,18,256,1478,3692,5187,6320
632,Cami,Tuzla,5260,%2.01028,40.8158799,29.305366,1.8,4,56,324,809,1137,1385
635,İstasyon,Tuzla,19935,%7.61881,40.81146115,29.3602714749981,1.7,15,213,1228,3067,4309,5250
642,Postane,Tuzla,19574,%7.48084,40.8168594,29.2980277,1.1,15,209,1205,3011,4231,5155
645,Evliya Çelebi,Tuzla,10861,%4.15089,40.8425924,29.2984572,2.4,8,116,669,1671,2348,2860
649,Aydınlı,Tuzla,55493,%21.20846,40.8672273,29.3280673,0.73,43,592,3417,8537,11995,14614
674,Orta,Tuzla,10387,%3.96973,40.9023308,29.3780319,1.5,8,111,640,1598,2245,2735
729,Mescit,Tuzla,4612,%1.76263,40.8957914,29.3539285,1.2,4,49,284,710,997,1215
747,Anadolu,Tuzla,905,%0.34588,40.9068494,29.375089,,1,10,56,139,196,238
767,Fatih,Tuzla,1045,%0.39938,40.9298616,29.3433999,0.23,1,11,64,161,226,275
781,Tepeören,Tuzla,6673,%2.55030,40.9092783,29.3898302,5.1,5,71,411,1027,1442,1757
787,Orhanlı,Tuzla,1903,%0.72729,40.8941812,29.3569093,1.8,1,20,117,293,411,501
813,Akfırat,Tuzla,2471,%0.94437,40.9251836,29.417775,5.5,2,26,152,380,534,651
109,İstiklal,Ümraniye,47160,%18.02373,41.0235391,29.1017524,1.8,32,410,2164,5016,6821,8296
134,Çakmak,Ümraniye,37323,%14.26420,41.0142622,29.1284385,6.5,26,324,1712,3970,5398,6566
162,Esenevler,Ümraniye,26864,%10.26695,41.0121877,29.0922465,4.1,18,234,1232,2857,3885,4726
180,Namık Kemal,Ümraniye,28849,%11.02559,41.0211006,29.0919519,5.6,20,251,1324,3069,4172,5075
192,Mehmet Akif,Ümraniye,24911,%9.52055,41.0074656,29.1379873,4.8,17,217,1143,2650,3603,4382
193,Armağanevler,Ümraniye,37444,%14.31045,41.0181477,29.1155959,7.6,26,325,1718,3983,5415,6587
194,Altınşehir,Ümraniye,28231,%10.78940,41.0139675,29.1425432,9.2,19,245,1295,3003,4083,4966
201,Atatürk,Ümraniye,24740,%9.45520,41.0252686,29.0920104,15.5,17,215,1135,2632,3578,4352
207,Tepeüstü,Ümraniye,13593,%5.19501,41.0168089,29.1313643,3.3,9,118,624,1446,1966,2391
283,Adem Yavuz,Ümraniye,17630,%6.73788,41.0197375,29.1555922,8.3,12,153,809,1875,2550,3101
299,Atakent,Ümraniye,21146,%8.08163,41.0207119,29.1087352,19.9,15,184,970,2249,3058,3720
309,Kâzım Karabekir,Ümraniye,17257,%6.59533,41.0391546,29.1025666,5.2,12,150,792,1836,2496,3036
332,Huzur,Ümraniye,12001,%4.58657,41.0264688,29.1612731,7.8,8,104,551,1277,1736,2111
335,Tatlısu,Ümraniye,20041,%7.65932,41.0042368,29.1339637,8.7,14,174,919,2132,2898,3526
339,Yamanevler,Ümraniye,14190,%5.42317,41.0262888,29.1017527,17.4,10,123,651,1509,2052,2496
346,Çamlık,Ümraniye,22420,%8.56853,41.0032611,29.1243347,11.5,15,195,1029,2385,3243,3944
363,Tantavi,Ümraniye,10002,%3.82259,41.0305352,29.0870195,18.7,7,87,459,1064,1447,1760
365,Elmalıkent,Ümraniye,22176,%8.47528,41.0352657,29.0977305,4.4,15,193,1017,2359,3207,3901
392,Necip Fazıl,Ümraniye,27002,%10.31970,41.0175067,29.1752803,9.7,19,235,1239,2872,3905,4750
411,Madenler,Ümraniye,14327,%5.47553,41.012306,29.1870471,21.2,10,125,657,1524,2072,2520
413,Parseller,Ümraniye,15373,%5.87529,41.0256947,29.1569065,10.1,11,134,705,1635,2223,2704
430,İnkılap,Ümraniye,29569,%11.30076,41.0330664,29.1058909,8.5,20,257,1357,3145,4276,5202
445,Cemil Meriç,Ümraniye,22094,%8.44394,41.0200554,29.1425904,10.8,15,192,1014,2350,3195,3887
458,Aşağıdudullu,Ümraniye,12611,%4.81971,41.0256362,29.0963049,4.1,9,110,579,1341,1824,2219
465,Dumlupınar,Ümraniye,13076,%4.99742,41.0490461,29.094224,10.4,9,114,600,1391,1891,2300
484,Ihlamurkuyu,Ümraniye,16308,%6.23263,41.0191243,29.1351889,23.1,11,142,748,1735,2359,2869
486,Site,Ümraniye,25779,%9.85229,41.0096545,29.1174872,16,18,224,1183,2742,3728,4535
492,Topağacı,Ümraniye,14977,%5.72395,41.0476467,29.1014982,16,10,130,687,1593,2166,2635
493,Yukarıdudullu,Ümraniye,20295,%7.75640,41.0110683,29.1525726,11.2,14,176,931,2159,2935,3570
495,Esenşehir,Ümraniye,19317,%7.38262,41.0088277,29.1672835,22.1,13,168,886,2055,2794,3398
580,Şerifali,Ümraniye,8460,%3.23327,41.0004717,29.1458001,8.1,6,74,388,900,1224,1488
614,Esenkent,Ümraniye,19953,%7.62569,41.0052155,29.1830041,11.8,14,173,915,2122,2886,3510
615,Hekimbaşı,Ümraniye,8495,%3.24664,41.0595591,29.0979066,8.3,6,74,390,904,1229,1494
715,Saray,Ümraniye,2307,%0.88170,41.0322672,29.1126782,15.8,2,20,106,245,334,406
736,Fatih Sultan Mehmet,Ümraniye,3976,%1.51956,41.0249644,29.1225993,12.1,3,35,182,423,575,699
88,Valide-i Atik,Üsküdar,21519,%8.22419,41.0184789,29.0270247,13.3,12,152,841,2025,2798,3406
138,Cumhuriyet,Üsküdar,36237,%13.84915,41.0108797,29.0807595,15.1,19,257,1417,3410,4711,5735
139,Ahmediye,Üsküdar,9520,%3.63838,41.0184904,29.0164388,22.1,5,67,372,896,1238,1507
165,Murat Reis,Üsküdar,14161,%5.41209,41.0226184,29.0259466,14.2,8,100,554,1333,1841,2241
185,Bulgurlu,Üsküdar,30753,%11.75326,41.0162865,29.0762576,20.8,16,218,1202,2894,3998,4867
188,İcadiye,Üsküdar,17160,%6.55825,41.0286073,29.0341185,35.9,9,122,671,1615,2231,2716
191,Zeynep Kamil,Üsküdar,12559,%4.79983,41.0150982,29.0213844,22.8,7,89,491,1182,1633,1988
222,Selami Ali,Üsküdar,13245,%5.06201,41.0255088,29.0290779,14,7,94,518,1246,1722,2096
257,Aziz Mahmud Hüdayi,Üsküdar,8880,%3.39378,41.0222438,29.014274,6.8,5,63,347,836,1154,1405
276,Mimar Sinan,Üsküdar,12077,%4.61562,41.0236072,29.0184136,18.5,6,86,472,1137,1570,1911
286,Ünalan,Üsküdar,34162,%13.05612,40.9980939,29.0600259,19.5,18,242,1336,3215,4441,5406
298,Sultantepe,Üsküdar,11452,%4.37676,41.0288368,29.0217813,13.2,6,81,448,1078,1489,1812
301,Salacak,Üsküdar,9545,%3.64793,41.01663,29.011821,11,5,68,373,898,1241,1511
319,Küplüce,Üsküdar,17542,%6.70425,41.0349394,29.0565056,17.4,9,124,686,1651,2281,2776
327,Yavuztürk,Üsküdar,34355,%13.12988,41.0412375,29.0849274,19.7,18,243,1343,3233,4466,5437
338,Mehmet Akif Ersoy,Üsküdar,20960,%8.01055,41.0413151,29.0717135,16.1,11,148,820,1972,2725,3317
348,Ferah,Üsküdar,20482,%7.82786,41.0329956,29.0724337,7.7,11,145,801,1927,2663,3241
352,Kirazlıtepe,Üsküdar,13296,%5.08150,41.0391608,29.0615628,38.5,7,94,520,1251,1729,2104
417,Acıbadem,Üsküdar,24747,%9.45787,41.0062328,29.0528941,20.1,13,175,968,2329,3217,3916
448,Güzeltepe,Üsküdar,13438,%5.13577,41.0498613,29.0699376,17.7,7,95,525,1265,1747,2127
449,Bahçelievler,Üsküdar,21240,%8.11756,41.0533837,29.0797099,15.2,11,150,830,1999,2761,3361
452,Kısıklı,Üsküdar,19659,%7.51333,41.0223146,29.0622021,,11,139,769,1850,2556,3111
464,Barbaros,Üsküdar,18139,%6.93241,41.0126978,29.031529,0.18,10,128,709,1707,2358,2871
475,Küçüksu,Üsküdar,19655,%7.51180,41.065641,29.0709346,0.23,11,139,768,1850,2555,3111
507,Burhaniye,Üsküdar,16929,%6.46997,41.0287204,29.0527669,0.18,9,120,662,1593,2201,2679
554,Çengelköy,Üsküdar,14298,%5.46445,41.051034,29.0599829,0.14,8,101,559,1346,1859,2263
565,Altunizade,Üsküdar,13886,%5.30699,41.0219096,29.0483828,0.33,7,98,543,1307,1805,2198
616,Selimiye,Üsküdar,8658,%3.30894,41.0058418,29.0177481,0.42,5,61,339,815,1126,1370
618,Beylerbeyi,Üsküdar,5749,%2.19717,41.0417926,29.0465456,0.36,3,41,225,541,747,910
628,Küçük Çamlıca,Üsküdar,10917,%4.17229,41.0139574,29.060337,0.25,6,77,427,1027,1419,1728
658,Kuleli,Üsküdar,2280,%0.87138,41.0592832,29.0589129,0.18,1,16,89,215,296,361
669,Kuzguncuk,Üsküdar,4358,%1.66555,41.03216,29.0360265,0.46,2,31,170,410,567,690
709,Kandilli,Üsküdar,1712,%0.65430,41.0726098,29.0576991,0.41,1,12,67,161,223,271
1,Yeşiltepe,Zeytinburnu,21679,%8.28534,40.9912492,28.902307,0.44,34,492,2983,7771,11140,13586
12,Nuripaşa,Zeytinburnu,27283,%10.42709,40.9881236,28.9025258,0.1,42,620,3754,9780,14020,17099
14,Çırpıcı,Zeytinburnu,29022,%11.09170,41.0002245,28.8962437,0.67,45,659,3994,10403,14914,18188
21,Yenidoğan,Zeytinburnu,10884,%4.15968,40.9882534,28.9047039,0.45,17,247,1498,3901,5593,6821
22,Gökalp,Zeytinburnu,19959,%7.62798,40.9934935,28.9054676,0.75,31,453,2747,7154,10257,12509
25,Veliefendi,Zeytinburnu,27737,%10.60060,40.9959417,28.8978934,0.18,43,630,3817,9943,14253,17383
41,Telsiz,Zeytinburnu,37515,%14.33758,40.9994553,28.9121132,0.36,58,852,5162,13448,19278,23511
64,Sümer,Zeytinburnu,36848,%14.08267,40.9864053,28.8954719,0.1,57,837,5071,13209,18935,23093
146,Beştelsiz,Zeytinburnu,23926,%9.14410,40.9994868,28.9045024,1.1,37,544,3292,8577,12295,14995
341,Seyitnizam,Zeytinburnu,24113,%9.21557,41.0064945,28.9089333,0.43,37,548,3318,8644,12391,15112
378,Merkezefendi,Zeytinburnu,23742,%9.07378,41.014371,28.9189855,0.31,37,539,3267,8511,12201,14879
734,Kazlıçeşme,Zeytinburnu,2078,%0.79418,40.9926732,28.9168903,1.6,3,47,286,745,1068,1302
744,Maltepe,Zeytinburnu,2592,%0.99062,41.0277775,28.9096922,0.77,4,59,357,929,1332,1624
