ID,Neighborhood,District,Population,Multiplier,Latitude,Longitude,Area,EV at P1,EV at P2,EV at P3,EV at P4,EV at P5,EV at P6
699,Semizkumlar,Silivri,23579,%9.01148,41.0749874,28.1746116,6.2,12,216,1647,5740,10919,14740
701,Mimar Sinan,Silivri,14481,%5.53439,41.0850824,28.2406022,,7,133,1012,3525,6706,9053
710,Yeni,Silivri,32829,%12.54667,41.0807861,28.2573173,1.3,17,301,2293,7992,15202,20523
730,Selimpaşa,Silivri,19003,%7.26262,41.0548272,28.3668,1.9,10,174,1328,4626,8800,11879
772,Sancaktepe,Silivri,5114,%1.95448,41.0774457,28.0851547,2.1,3,47,357,1245,2368,3197
776,Hürriyet,Silivri,1790,%0.68411,41.092394,28.3356266,0.91,1,16,125,436,829,1119
779,Gümüşyaka,Silivri,7810,%2.98485,41.0454443,28.0437139,2.9,4,72,546,1901,3617,4882
783,Fevzipaşa,Silivri,3127,%1.19509,41.0956929,28.0081194,1.3,2,29,218,761,1448,1955
788,Ortaköy,Silivri,3809,%1.45573,41.1018136,28.3751315,5,2,35,266,927,1764,2381
790,Kavaklı,Silivri,1938,%0.74067,41.0922446,28.3325627,5.2,1,18,135,472,897,1212
818,İsmetpaşa,Silivri,3027,%1.15687,41.1022968,28.0114577,3.1,2,28,211,737,1402,1892
824,Balaban,Silivri,2988,%1.14196,41.0798383,28.0813497,16.2,2,27,209,727,1384,1868
825,Gazitepe,Silivri,1293,%0.49416,41.128601,28.323416,3.7,1,12,90,315,599,808
826,Kadıköy,Silivri,1483,%0.56678,41.136646,28.363672,4.3,1,14,104,361,687,927
830,Büyük Çavuşlu,Silivri,3299,%1.26082,41.23843,28.060543,1.4,2,30,230,803,1528,2062
837,Beyciler,Silivri,1434,%0.54805,41.235941,28.115909,2.8,1,13,100,349,664,896
839,Büyük Kılıçlı,Silivri,1159,%0.44295,41.163228,28.190187,26.4,1,11,81,282,537,725
856,Fener,Silivri,1528,%0.58398,41.1504819,28.236966,8.4,1,14,107,372,708,955
866,Yolçatı,Silivri,373,%0.14255,41.132469,28.127191,26.1,0,3,26,91,173,233
876,Çeltik,Silivri,1011,%0.38639,41.1086064,28.1163693,,1,9,71,246,468,632
880,Akören,Silivri,1274,%0.48690,41.1961748,28.3362078,0.22,1,12,89,310,590,796
881,Danamandıra,Silivri,1109,%0.42384,41.307926,28.242407,0.34,1,10,77,270,514,693
883,Küçük Kılıçlı,Silivri,275,%0.10510,41.1319035,28.2052914,0.38,0,3,19,67,127,172
886,Alipaşa,Silivri,954,%0.36460,41.1111131,28.2211333,0.16,0,9,67,232,442,596
888,Küçük Sinekli,Silivri,156,%0.05962,41.2291727,28.1915768,0.29,0,1,11,38,72,98
901,Büyük Sinekli,Silivri,338,%0.12918,41.2246766,28.2107625,0.4,0,3,24,82,157,211
902,Seymen,Silivri,1032,%0.39441,41.1564501,28.1704539,0.6,1,9,72,251,478,645
903,Çayırdere,Silivri,1204,%0.46015,41.281857,28.144777,0.66,1,11,84,293,558,753
912,Sayalar,Silivri,784,%0.29963,41.3165679,28.1741723,0.58,0,7,55,191,363,490
936,Bekirli,Silivri,201,%0.07682,41.2263051,28.3005466,1.2,0,2,14,49,93,126
938,Kurfallı,Silivri,463,%0.17695,41.2008973,28.261278,1.4,0,4,32,113,214,289
292,Ahmet Yesevi,Sultanbeyli,29261,%11.18305,40.9712912,29.2736277,3.2,6,115,950,3558,7114,9817
313,Hamidiye,Sultanbeyli,27189,%10.39116,40.9536548,29.285281,,5,107,883,3306,6610,9122
316,Abdurrahmangazi,Sultanbeyli,29276,%11.18878,40.9687304,29.2605656,26,6,115,951,3560,7117,9822
318,Hasanpaşa,Sultanbeyli,17450,%6.66909,40.9681451,29.2501891,23.9,3,68,567,2122,4242,5854
325,Fatih,Sultanbeyli,21541,%8.23260,40.9583474,29.2745466,10,4,84,700,2620,5237,7227
349,Yavuz Selim,Sultanbeyli,19506,%7.45485,40.9493995,29.2784863,12.5,4,76,634,2372,4742,6544
355,Turgutreis,Sultanbeyli,20178,%7.71168,40.9666377,29.2804313,9.2,4,79,655,2454,4905,6770
394,Mehmet Akif,Sultanbeyli,27515,%10.51576,40.9681066,29.2676872,7.1,5,108,894,3346,6689,9231
419,Orhangazi,Sultanbeyli,15748,%6.01861,40.9385546,29.2869718,21.4,3,62,511,1915,3829,5283
436,Mecidiye,Sultanbeyli,22972,%8.77950,40.9575291,29.2965736,18.7,4,90,746,2794,5585,7707
490,Necip Fazıl,Sultanbeyli,15937,%6.09084,40.9414104,29.2752522,21.3,3,62,518,1938,3874,5347
512,Adil,Sultanbeyli,20853,%7.96965,40.9777034,29.2635415,18.5,4,82,677,2536,5070,6996
528,Battalgazi,Sultanbeyli,31820,%12.16105,40.978967,29.2699958,24.7,6,125,1034,3870,7736,10675
531,Akşemsettin,Sultanbeyli,12581,%4.80824,40.9477795,29.2994046,16.7,2,49,409,1530,3059,4221
591,Mimarsinan,Sultanbeyli,18158,%6.93967,40.9670242,29.2671314,20,4,71,590,2208,4414,6092
34,50. Yıl,Sultangazi,72891,%27.85768,41.0898827,28.8701918,22.9,14,284,2310,8517,16846,23136
39,Sultançiftliği,Sultangazi,38550,%14.73314,41.1003942,28.8609026,12.8,8,150,1222,4504,8910,12236
47,İsmetpaşa,Sultangazi,54837,%20.95775,41.1115982,28.8558273,9.1,11,214,1738,6408,12674,17406
150,Malkoçoğlu,Sultangazi,13328,%5.09373,41.1170126,28.8486379,9.5,3,52,422,1557,3080,4230
152,Gazi,Sultangazi,34762,%13.28543,41.1032888,28.8976417,67.6,7,135,1101,4062,8034,11034
172,Yunusemre,Sultangazi,46999,%17.96220,41.0974478,28.8915429,24,9,183,1489,5492,10862,14918
178,Esentepe,Sultangazi,63310,%24.19598,41.099194,28.8788559,16,13,246,2006,7398,14632,20095
196,75. Yıl,Sultangazi,32605,%12.46107,41.098314,28.9023051,34.8,6,127,1033,3810,7536,10349
226,Uğur Mumcu,Sultangazi,41665,%15.92364,41.0968482,28.8651722,23.3,8,162,1320,4868,9630,13225
324,Cumhuriyet,Sultangazi,14819,%5.66356,41.0874877,28.875977,31.8,3,58,470,1732,3425,4704
487,Eski Habibler,Sultangazi,7275,%2.78038,41.1222809,28.8438681072508,22.1,1,28,231,850,1681,2309
544,Zübeydehanım,Sultangazi,32238,%12.32080,41.1043344,28.8614367,34.9,6,126,1022,3767,7451,10233
605,Cebeci,Sultangazi,60416,%23.08995,41.1233545,28.8797693,12.1,12,235,1914,7059,13963,19176
702,Yayla,Sultangazi,8076,%3.08651,41.1473319,28.8553226,24.9,2,31,256,944,1867,2563
727,Habibler,Sultangazi,6743,%2.57706,41.133188,28.8389168,26,1,26,214,788,1558,2140
630,Hacıkasım,Şile,944,%0.36078,41.1785041,29.6095617,18.1,0,7,55,206,412,568
704,Çavuş,Şile,8576,%3.27760,41.1633748,29.6075509,29.1,3,61,501,1872,3739,5157
725,Ağva,Şile,1973,%0.75405,41.1380556,29.8566667,11.8,1,14,115,431,860,1186
749,Balibey,Şile,3398,%1.29866,41.1709389,29.6303393,81,1,24,198,742,1481,2043
756,Meşrutiyet,Şile,1636,%0.62525,41.158806,29.562439,46.8,1,12,96,357,713,984
763,Kumbaba,Şile,741,%0.28320,41.1660337,29.5811106,27.3,0,5,43,162,323,446
777,Ahmetli,Şile,1815,%0.69366,41.1461163,29.5776837,19.5,1,13,106,396,791,1091
784,Çayırbaşı,Şile,994,%0.37989,41.1508425,29.6496119,5,0,7,58,217,433,598
800,Göçe,Şile,724,%0.27670,41.1075199,29.8532203,171,0,5,42,158,316,435
836,Kurfallı,Şile,247,%0.09440,41.1334679,29.8257038,,0,2,14,54,108,149
838,Akçakese,Şile,388,%0.14829,41.1426422,29.7184351,0.41,0,3,23,85,169,233
840,Değirmençayırı,Şile,455,%0.17389,40.9780211,29.662076,0.86,0,3,27,99,198,274
842,Doğancılı,Şile,756,%0.28893,41.1924768,29.4395032,0.93,0,5,44,165,330,455
843,Kadıköy,Şile,159,%0.06077,41.1100862,29.9048117,0.47,0,1,9,35,69,96
851,Satmazlı,Şile,355,%0.13567,41.12923,29.556829,0.65,0,3,21,77,155,213
858,Sahilköy,Şile,766,%0.29275,41.202164,29.413542,0.4,0,5,45,167,334,461
860,Gökmaşlı,Şile,188,%0.07185,41.0978412,29.8044893,1.2,0,1,11,41,82,113
864,Karacaköy,Şile,269,%0.10281,41.1513347,29.7692971,0.87,0,2,16,59,117,162
878,İmrenli,Şile,260,%0.09937,41.1462464,29.7390244,0.62,0,2,15,57,113,156
879,Alacalı,Şile,515,%0.19682,41.1849522,29.4578513,0.7,0,4,30,112,225,310
882,Karamandere,Şile,324,%0.12383,41.137421,29.590057,0.6,0,2,19,71,141,195
884,Kabakoz,Şile,522,%0.19950,41.1450015,29.6899826,1.2,0,4,30,114,228,314
885,İsaköy,Şile,122,%0.04663,41.1082079,29.8239363,1.4,0,1,7,27,53,73
887,Bıçkıdere,Şile,265,%0.10128,41.07016,29.474415,8.4,0,2,15,58,116,159
889,Geredeli,Şile,574,%0.21937,41.0946643,29.8623048,4.2,0,4,34,125,250,345
890,İmrendere,Şile,264,%0.10090,41.142136,29.598705,5.6,0,2,15,58,115,159
892,Korucu,Şile,205,%0.07835,41.1229664,29.5681714,11.2,0,1,12,45,89,123
893,Osmanköy,Şile,257,%0.09822,41.081332,29.7308142,19.4,0,2,15,56,112,155
896,Bozgoca,Şile,92.0,%0.03516,41.1415986,29.7752271,9.1,0,1,5,20,40,55
897,Şuayipli,Şile,231,%0.08828,41.1338084,29.8020806,46.1,0,2,13,50,101,139
898,Kızılca,Şile,496,%0.18956,41.155083,29.539887,13,0,4,29,108,216,298
899,Üvezli,Şile,337,%0.12880,41.1145302,29.4449497,,0,2,20,74,147,203
906,Bucaklı,Şile,305,%0.11657,41.1173765,29.8907955,1,0,2,18,67,133,183
908,Kömürlük,Şile,211,%0.08064,41.0793676,29.4367685,0.86,0,1,12,46,92,127
909,Yeniköy,Şile,412,%0.15746,41.1229392,29.6509672,0.7,0,3,24,90,180,248
911,Ovacık,Şile,148,%0.05656,41.1190228,29.6181225,0.81,0,1,9,32,65,89
913,Hasanlı,Şile,215,%0.08217,41.0180677,29.6648802,0.74,0,2,13,47,94,129
918,Çelebi,Şile,144,%0.05503,41.095688,29.9058567,1.1,0,1,8,31,63,87
920,Sofular,Şile,272,%0.10395,41.1727778,29.4941667,0.84,0,2,16,59,119,164
921,Karabeyli,Şile,207,%0.07911,41.1053623,29.7340004,0.76,0,1,12,45,90,124
922,Sortullu,Şile,113,%0.04319,41.0693719,29.7356832,0.43,0,1,7,25,49,68
923,Yazımanayır,Şile,221,%0.08446,41.0687673,29.6848616,0.77,0,2,13,48,96,133
925,Hacıllı,Şile,241,%0.09211,41.0459455,29.7690745,0.96,0,2,14,53,105,145
926,Oruçoğlu,Şile,334,%0.12765,41.0627778,29.4891667,0.81,0,2,20,73,146,201
927,Ulupelit,Şile,202,%0.07720,41.0872308,29.5148602,0.61,0,1,12,44,88,121
928,Karakiraz,Şile,289,%0.11045,41.1786792,29.3490366,1,0,2,17,63,126,174
929,Teke,Şile,499,%0.19071,41.0676404,29.6626435,0.73,0,4,29,109,218,300
932,Göksu,Şile,306,%0.11695,41.0791484,29.7752569,1.2,0,2,18,67,133,184
933,Çengilli,Şile,185,%0.07070,41.004983,29.6714128,0.55,0,1,11,40,81,111
934,Ağaçdere,Şile,90.0,%0.03440,41.040279,29.706234,1.2,0,1,5,20,39,54
941,Çataklı,Şile,216,%0.08255,41.0745558,29.7995344,1.6,0,2,13,47,94,130
942,Kalem,Şile,219,%0.08370,41.0879233,29.8452053,0.92,0,2,13,48,95,132
943,Kurna,Şile,146,%0.05580,41.1956776,29.3648221,1,0,1,9,32,64,88
944,Erenler,Şile,121,%0.04624,41.1174439,29.5663988,2,0,1,7,26,53,73
945,Soğullu,Şile,189,%0.07223,41.0955157,29.8214453,1.6,0,1,11,41,82,114
946,Yaka,Şile,208,%0.07949,40.991955,29.653442,0.99,0,1,12,45,91,125
947,Yeşilvadi,Şile,146,%0.05580,41.1230556,29.4757317,1,0,1,9,32,64,88
949,Yaylalı,Şile,58.0,%0.02217,41.0928824,29.6720497,1.4,0,0,3,13,25,35
951,Kervansaray,Şile,278,%0.10625,41.072553,29.4532293,2.2,0,2,16,61,121,167
952,Avcıkoru,Şile,130,%0.04968,41.1202412,29.4139475,1.3,0,1,8,28,57,78
953,Darlık,Şile,104,%0.03975,41.042969,29.574676,1.8,0,1,6,23,45,63
954,Esenceli,Şile,74.0,%0.02828,41.0533333,29.3930556,1.7,0,1,4,16,32,45
33,Eskişehir,Şişli,12164,%4.64887,41.0452366,28.9808521,3.9,2,19,71,142,196,238
40,Feriköy,Şişli,14630,%5.59133,41.0490846,28.9794103,1.6,3,23,85,171,236,286
46,Bozkurt,Şişli,10930,%4.17726,41.0498994,28.984135,1.8,2,17,64,128,176,214
53,Duatepe,Şişli,8096,%3.09415,41.0534185,28.9807907,4.2,2,13,47,94,130,158
59,Mahmut Şevket Paşa,Şişli,18977,%7.25268,41.0525016,28.965487,,4,30,111,221,306,371
65,Gülbahar,Şişli,23271,%8.89377,41.072051,29.0000664,0.42,4,36,136,272,375,455
111,Halide Edip Adıvar,Şişli,17012,%6.50169,41.0616523,28.977054,0.86,3,27,99,199,274,333
118,Yayla,Şişli,11475,%4.38555,41.0483978,28.9753965,0.23,2,18,67,134,185,224
120,İzzetpaşa,Şişli,8044,%3.07428,41.0693247,28.9863187,0.37,2,13,47,94,130,157
127,Mecidiyeköy,Şişli,20219,%7.72735,41.0651758,28.9955189,0.89,4,32,118,236,326,395
161,Kuştepe,Şişli,15710,%6.00409,41.0719821,28.9909667,0.5,3,24,92,183,253,307
249,Meşrutiyet,Şişli,7922,%3.02765,41.0544974,28.9909369424085,0.37,1,12,46,92,128,155
254,19 Mayıs,Şişli,11458,%4.37905,41.0598652,28.9914441,0.45,2,18,67,134,185,224
256,Ergenekon,Şişli,2684,%1.02578,41.0489803,28.9864057,0.34,1,4,16,31,43,52
258,Fulya,Şişli,17327,%6.62208,41.0583894,28.9979356,0.51,3,27,101,202,279,339
263,Teşvikiye,Şişli,11522,%4.40351,41.0519368,28.9966371,1.5,2,18,67,134,186,225
270,Paşa,Şişli,18698,%7.14605,41.0540318,28.9729118,0.52,4,29,109,218,301,366
302,İnönü,Şişli,4019,%1.53599,41.0438743,28.9844034,0.44,1,6,23,47,65,79
328,Cumhuriyet,Şişli,7255,%2.77274,41.0556861,28.9818925,0.86,1,11,42,85,117,142
391,Halaskargazi,Şişli,1691,%0.64627,41.0514835,28.9888479,1.7,0,3,10,20,27,33
478,Merkez,Şişli,13654,%4.97965,41.0634057,28.9845271,1.1,2,20,76,152,210,255
514,Halil Rıfat Paşa,Şişli,4566,%1.74505,41.0575346,28.9687052,1.1,1,7,27,53,74,89
515,Kaptanpaşa,Şişli,3312,%1.26579,41.0649764,28.9727607,0.7,1,5,19,39,53,65
627,Esentepe,Şişli,7056,%2.69668,41.0707741,29.0108118,1.6,1,11,41,82,114,138
654,Harbiye,Şişli,2504,%0.95699,41.0452381,28.9910139,1,0,4,15,29,40,49
366,Mimarsinan,Tuzla,24236,%9.26258,40.8341538,29.3615521,1.5,19,277,1751,5221,8967,11621
423,Şifa,Tuzla,28263,%10.80163,40.8275201,29.3566838,1.4,22,323,2042,6088,10457,13552
459,Yayla,Tuzla,26839,%10.25740,40.8306571,29.3110728,1.6,21,307,1939,5782,9930,12869
489,İçmeler,Tuzla,10467,%4.00031,40.8492047,29.3050492,1.5,8,120,756,2255,3873,5019
557,Aydıntepe,Tuzla,23998,%9.17162,40.8532761,29.2976839,1.7,18,275,1734,5170,8879,11507
632,Cami,Tuzla,5260,%2.01028,40.8158799,29.305366,1.8,4,60,380,1133,1946,2522
635,İstasyon,Tuzla,19935,%7.61881,40.81146115,29.3602714749981,1.7,15,228,1440,4294,7376,9559
642,Postane,Tuzla,19574,%7.48084,40.8168594,29.2980277,1.1,15,224,1414,4217,7242,9386
645,Evliya Çelebi,Tuzla,10861,%4.15089,40.8425924,29.2984572,2.4,8,124,785,2340,4019,5208
649,Aydınlı,Tuzla,55493,%21.20846,40.8672273,29.3280673,0.73,43,635,4009,11954,20532,26609
674,Orta,Tuzla,10387,%3.96973,40.9023308,29.3780319,1.5,8,119,750,2238,3843,4981
729,Mescit,Tuzla,4612,%1.76263,40.8957914,29.3539285,1.2,4,53,333,994,1706,2211
747,Anadolu,Tuzla,905,%0.34588,40.9068494,29.375089,,1,10,65,195,335,434
767,Fatih,Tuzla,1045,%0.39938,40.9298616,29.3433999,0.23,1,12,76,225,387,501
781,Tepeören,Tuzla,6673,%2.55030,40.9092783,29.3898302,5.1,5,76,482,1437,2469,3200
787,Orhanlı,Tuzla,1903,%0.72729,40.8941812,29.3569093,1.8,1,22,137,410,704,912
813,Akfırat,Tuzla,2471,%0.94437,40.9251836,29.417775,5.5,2,28,179,532,914,1185
109,İstiklal,Ümraniye,47160,%18.02373,41.0235391,29.1017524,1.8,32,442,2574,7180,11837,15117
134,Çakmak,Ümraniye,37323,%14.26420,41.0142622,29.1284385,6.5,26,350,2037,5682,9368,11964
162,Esenevler,Ümraniye,26864,%10.26695,41.0121877,29.0922465,4.1,18,252,1466,4090,6743,8611
180,Namık Kemal,Ümraniye,28849,%11.02559,41.0211006,29.0919519,5.6,20,271,1574,4392,7241,9247
192,Mehmet Akif,Ümraniye,24911,%9.52055,41.0074656,29.1379873,4.8,17,234,1359,3793,6253,7985
193,Armağanevler,Ümraniye,37444,%14.31045,41.0181477,29.1155959,7.6,26,351,2043,5701,9398,12002
194,Altınşehir,Ümraniye,28231,%10.78940,41.0139675,29.1425432,9.2,19,265,1541,4298,7086,9049
201,Atatürk,Ümraniye,24740,%9.45520,41.0252686,29.0920104,15.5,17,232,1350,3767,6210,7930
207,Tepeüstü,Ümraniye,13593,%5.19501,41.0168089,29.1313643,3.3,9,128,742,2069,3412,4357
283,Adem Yavuz,Ümraniye,17630,%6.73788,41.0197375,29.1555922,8.3,12,165,962,2684,4425,5651
299,Atakent,Ümraniye,21146,%8.08163,41.0207119,29.1087352,19.9,15,198,1154,3219,5308,6778
309,Kâzım Karabekir,Ümraniye,17257,%6.59533,41.0391546,29.1025666,5.2,12,162,942,2627,4331,5532
332,Huzur,Ümraniye,12001,%4.58657,41.0264688,29.1612731,7.8,8,113,655,1827,3012,3847
335,Tatlısu,Ümraniye,20041,%7.65932,41.0042368,29.1339637,8.7,14,188,1094,3051,5030,6424
339,Yamanevler,Ümraniye,14190,%5.42317,41.0262888,29.1017527,17.4,10,133,774,2160,3562,4549
346,Çamlık,Ümraniye,22420,%8.56853,41.0032611,29.1243347,11.5,15,210,1223,3413,5627,7187
363,Tantavi,Ümraniye,10002,%3.82259,41.0305352,29.0870195,18.7,7,94,546,1523,2510,3206
365,Elmalıkent,Ümraniye,22176,%8.47528,41.0352657,29.0977305,4.4,15,208,1210,3376,5566,7108
392,Necip Fazıl,Ümraniye,27002,%10.31970,41.0175067,29.1752803,9.7,19,253,1474,4111,6777,8655
411,Madenler,Ümraniye,14327,%5.47553,41.012306,29.1870471,21.2,10,134,782,2181,3596,4592
413,Parseller,Ümraniye,15373,%5.87529,41.0256947,29.1569065,10.1,11,144,839,2340,3859,4928
430,İnkılap,Ümraniye,29569,%11.30076,41.0330664,29.1058909,8.5,20,277,1614,4502,7422,9478
445,Cemil Meriç,Ümraniye,22094,%8.44394,41.0200554,29.1425904,10.8,15,207,1206,3364,5545,7082
458,Aşağıdudullu,Ümraniye,12611,%4.81971,41.0256362,29.0963049,4.1,9,118,688,1920,3165,4042
465,Dumlupınar,Ümraniye,13076,%4.99742,41.0490461,29.094224,10.4,9,123,714,1991,3282,4191
484,Ihlamurkuyu,Ümraniye,16308,%6.23263,41.0191243,29.1351889,23.1,11,153,890,2483,4093,5227
486,Site,Ümraniye,25779,%9.85229,41.0096545,29.1174872,16,18,242,1407,3925,6470,8263
492,Topağacı,Ümraniye,14977,%5.72395,41.0476467,29.1014982,16,10,140,817,2280,3759,4801
493,Yukarıdudullu,Ümraniye,20295,%7.75640,41.0110683,29.1525726,11.2,14,190,1108,3090,5094,6505
495,Esenşehir,Ümraniye,19317,%7.38262,41.0088277,29.1672835,22.1,13,181,1054,2941,4848,6192
580,Şerifali,Ümraniye,8460,%3.23327,41.0004717,29.1458001,8.1,6,79,462,1288,2123,2712
614,Esenkent,Ümraniye,19953,%7.62569,41.0052155,29.1830041,11.8,14,187,1089,3038,5008,6396
615,Hekimbaşı,Ümraniye,8495,%3.24664,41.0595591,29.0979066,8.3,6,80,464,1293,2132,2723
715,Saray,Ümraniye,2307,%0.88170,41.0322672,29.1126782,15.8,2,22,126,351,579,739
736,Fatih Sultan Mehmet,Ümraniye,3976,%1.51956,41.0249644,29.1225993,12.1,3,37,217,605,998,1274
88,Valide-i Atik,Üsküdar,21519,%8.22419,41.0184789,29.0270247,13.3,12,164,994,2866,4823,6203
138,Cumhuriyet,Üsküdar,36237,%13.84915,41.0108797,29.0807595,15.1,19,276,1673,4827,8121,10446
139,Ahmediye,Üsküdar,9520,%3.63838,41.0184904,29.0164388,22.1,5,73,440,1268,2134,2744
165,Murat Reis,Üsküdar,14161,%5.41209,41.0226184,29.0259466,14.2,8,108,654,1886,3174,4082
185,Bulgurlu,Üsküdar,30753,%11.75326,41.0162865,29.0762576,20.8,16,234,1420,4096,6892,8865
188,İcadiye,Üsküdar,17160,%6.55825,41.0286073,29.0341185,35.9,9,131,792,2286,3846,4947
191,Zeynep Kamil,Üsküdar,12559,%4.79983,41.0150982,29.0213844,22.8,7,96,580,1673,2815,3620
222,Selami Ali,Üsküdar,13245,%5.06201,41.0255088,29.0290779,14,7,101,612,1764,2968,3818
257,Aziz Mahmud Hüdayi,Üsküdar,8880,%3.39378,41.0222438,29.014274,6.8,5,68,410,1183,1990,2560
276,Mimar Sinan,Üsküdar,12077,%4.61562,41.0236072,29.0184136,18.5,6,92,558,1609,2707,3481
286,Ünalan,Üsküdar,34162,%13.05612,40.9980939,29.0600259,19.5,18,260,1578,4551,7656,9848
298,Sultantepe,Üsküdar,11452,%4.37676,41.0288368,29.0217813,13.2,6,87,529,1525,2567,3301
301,Salacak,Üsküdar,9545,%3.64793,41.01663,29.011821,11,5,73,441,1271,2139,2752
319,Küplüce,Üsküdar,17542,%6.70425,41.0349394,29.0565056,17.4,9,134,810,2337,3931,5057
327,Yavuztürk,Üsküdar,34355,%13.12988,41.0412375,29.0849274,19.7,18,262,1587,4576,7699,9903
338,Mehmet Akif Ersoy,Üsküdar,20960,%8.01055,41.0413151,29.0717135,16.1,11,160,968,2792,4697,6042
348,Ferah,Üsküdar,20482,%7.82786,41.0329956,29.0724337,7.7,11,156,946,2728,4590,5904
352,Kirazlıtepe,Üsküdar,13296,%5.08150,41.0391608,29.0615628,38.5,7,101,614,1771,2980,3833
417,Acıbadem,Üsküdar,24747,%9.45787,41.0062328,29.0528941,20.1,13,189,1143,3296,5546,7134
448,Güzeltepe,Üsküdar,13438,%5.13577,41.0498613,29.0699376,17.7,7,102,621,1790,3012,3874
449,Bahçelievler,Üsküdar,21240,%8.11756,41.0533837,29.0797099,15.2,11,162,981,2829,4760,6123
452,Kısıklı,Üsküdar,19659,%7.51333,41.0223146,29.0622021,,11,150,908,2619,4406,5667
464,Barbaros,Üsküdar,18139,%6.93241,41.0126978,29.031529,0.18,10,138,838,2416,4065,5229
475,Küçüksu,Üsküdar,19655,%7.51180,41.065641,29.0709346,0.23,11,150,908,2618,4405,5666
507,Burhaniye,Üsküdar,16929,%6.46997,41.0287204,29.0527669,0.18,9,129,782,2255,3794,4880
554,Çengelköy,Üsküdar,14298,%5.46445,41.051034,29.0599829,0.14,8,109,660,1905,3204,4122
565,Altunizade,Üsküdar,13886,%5.30699,41.0219096,29.0483828,0.33,7,106,641,1850,3112,4003
616,Selimiye,Üsküdar,8658,%3.30894,41.0058418,29.0177481,0.42,5,66,400,1153,1940,2496
618,Beylerbeyi,Üsküdar,5749,%2.19717,41.0417926,29.0465456,0.36,3,44,265,766,1288,1657
628,Küçük Çamlıca,Üsküdar,10917,%4.17229,41.0139574,29.060337,0.25,6,83,504,1454,2447,3147
658,Kuleli,Üsküdar,2280,%0.87138,41.0592832,29.0589129,0.18,1,17,105,304,511,657
669,Kuzguncuk,Üsküdar,4358,%1.66555,41.03216,29.0360265,0.46,2,33,201,581,977,1256
709,Kandilli,Üsküdar,1712,%0.65430,41.0726098,29.0576991,0.41,1,13,79,228,384,494
1,Yeşiltepe,Zeytinburnu,21679,%8.28534,40.9912492,28.902307,0.44,34,526,3476,10754,18911,24727
12,Nuripaşa,Zeytinburnu,27283,%10.42709,40.9881236,28.9025258,0.1,42,662,4374,13534,23800,31119
14,Çırpıcı,Zeytinburnu,29022,%11.09170,41.0002245,28.8962437,0.67,45,704,4653,14397,25317,33102
21,Yenidoğan,Zeytinburnu,10884,%4.15968,40.9882534,28.9047039,0.45,17,264,1745,5399,9495,12414
22,Gökalp,Zeytinburnu,19959,%7.62798,40.9934935,28.9054676,0.75,31,484,3200,9901,17411,22765
25,Veliefendi,Zeytinburnu,27737,%10.60060,40.9959417,28.8978934,0.18,43,673,4447,13760,24196,31637
41,Telsiz,Zeytinburnu,37515,%14.33758,40.9994553,28.9121132,0.36,58,910,6015,18610,32726,42789
64,Sümer,Zeytinburnu,36848,%14.08267,40.9864053,28.8954719,0.1,57,894,5908,18279,32144,42028
146,Beştelsiz,Zeytinburnu,23926,%9.14410,40.9994868,28.9045024,1.1,37,581,3836,11869,20872,27290
341,Seyitnizam,Zeytinburnu,24113,%9.21557,41.0064945,28.9089333,0.43,37,585,3866,11962,21035,27503
378,Merkezefendi,Zeytinburnu,23742,%9.07378,41.014371,28.9189855,0.31,37,576,3807,11778,20711,27080
734,Kazlıçeşme,Zeytinburnu,2078,%0.79418,40.9926732,28.9168903,1.6,3,50,333,1031,1813,2370
744,Maltepe,Zeytinburnu,2592,%0.99062,41.0277775,28.9096922,0.77,4,63,416,1286,2261,2956
