ID,Type,Name,District,Coords,Latitude,Longitude
81,KAVŞAK-REFÜJ,ORTADAĞ KAVŞAK - BALIKESİR KAVŞAK ARASI ORTA VE YAN REFÜJLER,KARTAL,"40.94029928 , 29.21108007",40.94029928,29.21108007
82,KAVŞAK-REFÜJ,ORTADAĞ KÖPRÜLÜ KAVŞAĞI,KARTAL,"40.94483763 , 29.21623528",40.94483763,29.21623528
83,KAVŞAK-REFÜJ,SAMANDIRA KAVŞAK  - ORTADAĞ KÖPRÜLÜ KAVŞAK ARASI ORTA VE YAN REFÜJLER,SANCAKTEPE,"40.95038049 , 29.21985090",40.95038049,29.21985090
84,KAVŞAK-REFÜJ,SAMANDIRA KAVŞAĞI,SANCAKTEPE,"40.96867914 , 29.21855807",40.96867914,29.21855807
85,KAVŞAK-REFÜJ,SPOR CADDESİ ORTA VE YAN REFÜJLER,KARTAL,"40.89417474 , 29.19838518",40.89417474,29.19838518
86,KAVŞAK-REFÜJ,ŞEHİT AYDIN ÇELİK CADDESİ ORTA REFÜJLER,KARTAL,"40.92496178 , 29.21240911",40.92496178,29.21240911
87,KAVŞAK-REFÜJ,YAKACIK SAMANDIRA CADDESİ ORTA REFÜJLER,KARTAL,"40.93897114 , 29.21803907",40.93897114,29.21803907
88,KAVŞAK-REFÜJ,YAKACIK CADDESİ - SPOR CADDESİ KESİŞİMİ (İGDAŞ YANI),KARTAL,"40.89373679 , 29.19686168",40.89373679,29.19686168
89,KAVŞAK-REFÜJ,RIHTIM CADDESİ YAN REFÜJLER,KARTAL,"40.88848726 , 29.18775022",40.88848726,29.18775022
90,KAVŞAK-REFÜJ,ERKILIÇ CADDESİ ORTA REFÜJLER,KARTAL,"40.90981938 , 29.18384761",40.90981938,29.18384761
91,KAVŞAK-REFÜJ,ACIBADEM CADDESİ ORTA REFÜJ,KADIKÖY,"40.99723506 , 29.03654069",40.99723506,29.03654069
92,KAVŞAK-REFÜJ,ATATÜRK  CADDESİ YAN  REFÜJ,KADIKÖY,"40.98105631 , 29.07955527",40.98105631,29.07955527
93,KAVŞAK-REFÜJ,AYRILIKÇEŞME MARMARAY DURAKLARI ÇEVRESİ,KADIKÖY,"41.00076547 , 29.02981907",41.00076547,29.02981907
94,KAVŞAK-REFÜJ,BAĞDAT CADDESİ YAN REFÜJ,KADIKÖY,"40.96051282 , 29.08030093",40.96051282,29.08030093
95,KAVŞAK-REFÜJ,BOSTANCI-DRAGOS ORTA REFÜJ,MALTEPE,"40.94773675 , 29.10103709",40.94773675,29.10103709
96,KAVŞAK-REFÜJ,KADIKÖY MİNİBÜS CADDESİ ORTA VE YAN REFÜJ,KADIKÖY,"40.985051 , 29.051564",40.985051,29.051564
97,KAVŞAK-REFÜJ,PARİS MAHALLESİ ORTA REFÜJ,KADIKÖY,"40.995668 , 29.032209",40.995668,29.032209
98,KAVŞAK-REFÜJ,SÖĞÜTLÜÇEŞME KAV. - UZUNÇAYIR KAV. ARASI YAN REFÜJLER,KADIKÖY,"40.991738 , 29.041842",40.991738,29.041842
99,KAVŞAK-REFÜJ,BÜYÜKYALI KAVŞAĞI - MALTEPE KAVŞAĞI ARASI YAN REFÜJLER,MALTEPE,"40.93948568025464 , 29.13474744652342",40.93948568025464,29.13474744652342
100,KAVŞAK-REFÜJ,BAŞIBÜYÜK KAVŞAĞI,MALTEPE,"40.945333 , 29.145778",40.945333,29.145778
101,KAVŞAK-REFÜJ,BOSTANCI KAVŞAĞI,KADIKÖY,"40.965292 , 29.104385",40.965292,29.104385
102,KAVŞAK-REFÜJ,BOSTANCI KAVŞAĞI - KÜÇÜKYALI KAVŞAĞI ARASI YAN REFÜJLER,KADIKÖY,"40.960421 , 29.109787",40.960421,29.109787
103,KAVŞAK-REFÜJ,BÜYÜKYALI KAVŞAĞI,MALTEPE,"40.933716 , 29.116698",40.933716,29.116698
104,KAVŞAK-REFÜJ,CEVİZLİ KAVŞAĞI,KARTAL,"40.919019 , 29.172788",40.919019,29.172788
105,KAVŞAK-REFÜJ,CEVİZLİ KAVŞAĞI - KARTAL KAVŞAĞI ARASI YAN REFÜJLER,KARTAL,"40.905370 , 29.176068",40.905370,29.176068
106,KAVŞAK-REFÜJ,ÇANAKKALE KAVŞAĞI,KARTAL,"40.905370 , 29.176068",40.905370,29.176068
107,KAVŞAK-REFÜJ,FINDIKLI-DUDULLU YOLU ORTA VE YAN REFÜJ,MALTEPE,"40.945333 , 29.145778",40.945333,29.145778
108,KAVŞAK-REFÜJ,GÖZTEPE KAVŞAĞI,KADIKÖY,"40.993590 , 29.073116",40.993590,29.073116
109,KAVŞAK-REFÜJ,GÖZTEPE KAVŞAĞI - KOZYATAĞI ARASI YAN REFÜJLER,KADIKÖY,"40.988565 , 29.084164",40.988565,29.084164
110,KAVŞAK-REFÜJ,GÜLSUYU KAVŞAĞI,MALTEPE,"40.92571532155487 , 29.152080957092252",40.92571532155487,29.152080957092252
111,KAVŞAK-REFÜJ,GÜLSUYU KAVŞAĞI - CEVİZLİ KAVŞAĞI ARASI YAN REFÜJLER,KARTAL,"40.926910 , 29.155442",40.926910,29.155442
112,KAVŞAK-REFÜJ,HAREM BAYRAMOĞLU ARASI ORTA REFÜJ,ANADOLU YAKASI,"40.952040 , 29.118913",40.952040,29.118913
113,KAVŞAK-REFÜJ,HAREM UZUNÇAYIR KAVŞAĞI ARASI YAN REFÜJLER,ÜSKÜDAR,"41.007231 , 29.011944",41.007231,29.011944
114,KAVŞAK-REFÜJ,HAYDAR PAŞA NUMUNE HASTANESİ ÖNÜ,KADIKÖY,"41.00625784819333 , 29.021773285237664",41.00625784819333,29.021773285237664
115,KAVŞAK-REFÜJ,İÇMELER KAVŞAĞI,TUZLA,"40.84993276843101 , 29.297663630792133",40.84993276843101,29.297663630792133
116,KAVŞAK-REFÜJ,İÇMELER KAVŞAĞI - TUZLA KAVŞAĞI ARASI YAN REFÜJLER,TUZLA,"40.840917 , 29.313515",40.840917,29.313515
117,KAVŞAK-REFÜJ,KÜÇÜKYALI KAVŞAĞI - BÜYÜKYALI KAVŞAĞI ARASI YAN REFÜJLER,MALTEPE,"40.949589 , 29.122510",40.949589,29.122510
118,KAVŞAK-REFÜJ,KARTAL KAVŞAĞI,KARTAL,"40.90715826413261 , 29.210772044287",40.90715826413261,29.210772044287
119,KAVŞAK-REFÜJ,KARTAL KAVŞAĞI - PENDİK KAVŞAĞI ARASI YAN REFÜJLER,KARTAL,"40.887763 , 29.186282",40.887763,29.186282
120,KAVŞAK-REFÜJ,KAYNARCA KAVŞAĞI,PENDİK,"40.86768141401789 , 29.272147381025153",40.86768141401789,29.272147381025153
121,KAVŞAK-REFÜJ,KOZYATAĞI KAVŞAĞI,KADIKÖY,"40.979757, 29.095715",40.97975,29.095715
122,KAVŞAK-REFÜJ,KOZYATAĞI KAVŞAĞI - BOSTANCI KAVŞAĞI ARASI YAN REFÜJLER,KADIKÖY,"40.972378 , 29.100964",40.972378,29.100964
123,KAVŞAK-REFÜJ,KOZYATAĞI KAVŞAĞI- HALK CADDESİ ARASI YAN REFÜJLER,KADIKÖY,"40.983025 , 29.100611",40.983025,29.100611
124,KAVŞAK-REFÜJ,KÜÇÜKYALI KAVŞAĞI,MALTEPE,"40.949491 , 29.121228",40.949491,29.121228
125,KAVŞAK-REFÜJ,MALTEPE KAVŞAĞI,MALTEPE,"40.93607147068577 , 29.1395263460764",40.93607147068577,29.1395263460764
126,KAVŞAK-REFÜJ,MALTEPE KAVŞAĞI - ZÜMRÜTEVLER KAVŞAĞI ARASI YAN REFÜJLER,MALTEPE,"40.933106 , 29.142176",40.933106,29.142176
127,KAVŞAK-REFÜJ,PENDİK KAVŞAĞI,PENDİK,"40.888336, 29.239281",40.88833,29.239281
128,KAVŞAK-REFÜJ,PENDİK KAVŞAĞI - TERSANE KAVŞAĞI ARASI YAN REFÜJLER,PENDİK,"40.881680 , 29.249056",40.881680,29.249056
129,KAVŞAK-REFÜJ,SALI PAZARI MEYDANI,KADIKÖY,"40.99777151639141 , 29.049471873010247",40.99777151639141,29.049471873010247
130,KAVŞAK-REFÜJ,TERSANE KAVŞAĞI - İÇMELER KAVŞAĞI ARASI YAN REFÜJLER,TUZLA,"40.867248 , 29.272992",40.867248,29.272992
131,KAVŞAK-REFÜJ,TUZLA KAVŞAĞI,TUZLA,"40.834852008269344 , 29.32532955466913",40.834852008269344,29.32532955466913
132,KAVŞAK-REFÜJ,TUZLA KAVŞAĞI-BAYRAMOĞLU ARASI YAN REFÜJLER,TUZLA,"40.837174 , 29.322291",40.837174,29.322291
133,KAVŞAK-REFÜJ,UZUNÇAYIR KAVŞAĞI,KADIKÖY,"40.999822 , 29.056607",40.999822,29.056607
134,KAVŞAK-REFÜJ,UZUNÇAYIR KAVŞAĞI-GÖZTEPE KAVŞAĞI ARASI YAN REFÜJLER,KADIKÖY,"40.996244 , 29.064203",40.996244,29.064203
135,KAVŞAK-REFÜJ,ZÜMRÜTEVLER KAVŞAĞI,MALTEPE,"40.930763 , 29.145747",40.930763,29.145747
136,KAVŞAK-REFÜJ,MALTEPE BAŞIBÜYÜK-SAMANDIRA ARASI ORTA VE YAN REFÜJLER,MALTEPE,"40.989985 , 29.185671",40.989985,29.185671
137,KAVŞAK-REFÜJ,ZÜMRÜTEVLER KAVŞAĞI - GÜLSUYU KAVŞAĞI ARASI YAN REFÜJLER,MALTEPE,"40.928569 , 29.148221",40.928569,29.148221
138,KAVŞAK-REFÜJ,AĞVA İSKELE CADDESİ (AĞVA SET ÜSTÜ MEVKİİ),ŞİLE,"41.13486162 , 29.85895951",41.13486162,29.85895951
139,KAVŞAK-REFÜJ,ÇEKMEKÖY KAVŞAĞI - KEMERDERE KAVŞAĞI ARASI ORTA VE YAN REFÜJ,ÜMRANİYE / ÇEKMEKÖY,"41.02037881 , 29.18010908",41.02037881,29.18010908
140,KAVŞAK-REFÜJ,ÇEKMEKÖY KAVŞAĞI ORTA REFÜJ,ÜMRANİYE / ÇEKMEKÖY,"41.02889878 , 29.17181450",41.02889878,29.17181450
141,KAVŞAK-REFÜJ,KEMERDERE KAVŞAĞI - SARIGAZİ KAVŞAĞI ARASI ORTA VE YAN REFÜJ,ÇEKMEKÖY,"41.01446226 , 29.18962973",41.01446226,29.18962973
142,KAVŞAK-REFÜJ,KEMERDERE KAVŞAĞI ORTA REFÜJ,ÜMRANİYE / ÇEKMEKÖY,"41.01659895 , 29.18278533",41.01659895,29.18278533
143,KAVŞAK-REFÜJ,SANCAKTEPE SEVENLER KAVŞAĞI ORTA VE YAN REFÜJ,SANCAKTEPE,"41.03069868 , 29.13490551",41.03069868,29.13490551
144,KAVŞAK-REFÜJ,SARIGAZİ KAVŞAĞI ORTA REFÜJ,ÇEKMEKÖY,"41.01573322 , 29.20529503",41.01573322,29.20529503
145,KAVŞAK-REFÜJ,ŞİLE BAĞLANTI KAVŞAĞI ORTA REFÜJ,ÜMRANİYE,"41.02789202 , 29.13057404",41.02789202,29.13057404
146,KAVŞAK-REFÜJ,ŞİLE BAĞLANTI KAVŞAĞI - ÇEKMEKÖY KAVŞAĞI ARASI ORTA VE YAN REFÜJ,ÜMRANİYE / ÇEKMEKÖY,"41.03069868 , 29.13490551",41.03069868,29.13490551
147,KAVŞAK-REFÜJ,TAŞDELEN KAVŞAĞI ORTA VE YAN REFÜJ,ÇEKMEKÖY,"41.02221492 , 29.21613890",41.02221492,29.21613890
148,KAVŞAK-REFÜJ,İMAM RABBANİ CADDESİ ORTA REFÜJ,SANCAKTEPE,"40.98048731 , 29.21898723",40.98048731,29.21898723
149,KAVŞAK-REFÜJ,MEHMET AKİF CADDESİ ORTA REFÜJ,SANCAKTEPE,"40.97981505 , 29.21806723",40.97981505,29.21806723
150,KAVŞAK-REFÜJ,YAKACIK CADDESİ KÖPRÜLÜ KAVŞAĞI ORTA REFÜJ,SANCAKTEPE,"40.97834090 , 29.22058582",40.97834090,29.22058582
151,KAVŞAK-REFÜJ,ANTALYA CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"40.94737310  ,  29.28331196",40.94737310 , 29.28331196
152,KAVŞAK-REFÜJ,ATATÜRK CADDESİ   YAN REFÜJ,SULTANBEYLİ,"40.97097168  , 29.26154315",40.97097168 ,29.26154315
153,KAVŞAK-REFÜJ,ATAYOLU CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"41.00401434 , 29.26146269",41.00401434,29.26146269
154,KAVŞAK-REFÜJ,BARAJ YOLU CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"41.00315609 , 29.27137613",41.00315609,29.27137613
155,KAVŞAK-REFÜJ,BASRA CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"41.00144765 , 29.26857591",41.00144765,29.26857591
156,KAVŞAK-REFÜJ,BOSNA BULVARI (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"40.97726564 , 29.26524997",40.97726564,29.26524997
157,KAVŞAK-REFÜJ,CİHAN CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"40.93861352 , 29.28674519",40.93861352,29.28674519
158,KAVŞAK-REFÜJ,DEMOKRASİ CADDESİ  YAN REFÜJ,SULTANBEYLİ,"40.97145367 , 29.26393569",40.97145367,29.26393569
159,KAVŞAK-REFÜJ,FATİH BULVARI    ORTA REFÜJ,SULTANBEYLİ,"40.96324314 , 29.28605318",40.96324314,29.28605318
160,KAVŞAK-REFÜJ,FIRAT CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"40.95861287 , 29.27480400",40.95861287,29.27480400
161,KAVŞAK-REFÜJ,HASAN EL BENNA CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"40.95645709 , 29.28888349",40.95645709,29.28888349
162,KAVŞAK-REFÜJ,KILIÇARSLAN CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"40.99996896 , 29.27558617",40.99996896,29.27558617
163,KAVŞAK-REFÜJ,KURAN KURSU CADDESİ    ORTA REFÜJ,SULTANBEYLİ,"40.93439895 , 29.27340388",40.93439895,29.27340388
164,KAVŞAK-REFÜJ,ÖZGÜRLÜK CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN) REFÜJÜ,SULTANBEYLİ,"40.99201261 , 29.26898680",40.99201261,29.26898680
165,KAVŞAK-REFÜJ,PETROL YOLU CADDESİ  ORTA REFÜJ,SULTANBEYLİ,"40.96046016 , 29.26917136",40.96046016,29.26917136
166,KAVŞAK-REFÜJ,SELÇUK HAN CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"40.98611424 , 29.27729845",40.98611424,29.27729845
167,KAVŞAK-REFÜJ,TRABZON CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),SULTANBEYLİ,"40.94031465 , 29.27775366",40.94031465,29.27775366
168,KAVŞAK-REFÜJ,AKFIRAT - ORHANLI & TEPEÖREN YOLU   YAN REFÜJ,TUZLA,"40.93272925 , 29.34844136",40.93272925,29.34844136
169,KAVŞAK-REFÜJ,BALLICA CADDESİ (NOT: MAHALİMİZDE OLUP YEŞİL ALAN BAKIM ÇALIŞMASI YAPILMAYAN ALAN),TUZLA,"40.95203758 , 29.39338446",40.95203758,29.39338446
170,KAVŞAK-REFÜJ,BİRLİK ORGANİZE SANAYİ SİTESİ KAVŞAĞI,TUZLA,"40.87678431 , 29.38818365",40.87678431,29.38818365
171,KAVŞAK-REFÜJ,ÇAMLICA GİŞELER - TEM KARTAL KAVŞAK ARASI   YAN REFÜJ,MALTEPE / SANCAKTEPE / ÜMRANİYE,"40.98951567 , 29.19053435",40.98951567,29.19053435
172,KAVŞAK-REFÜJ,ÇAMLICA KAVŞAĞI - ÇAMLICA GİŞELER ARASI  YAN REFÜJ,ÜMRANİYE / ATAŞEHİR,"40.99653260 , 29.13924515",40.99653260,29.13924515
173,KAVŞAK-REFÜJ,FORMULA PISTI YAN YOLU  YAN REFÜJ,TUZLA,"40.95203758 , 29.41035211",40.95203758,29.41035211
174,KAVŞAK-REFÜJ,FORMULA PİSTİ   YAN REFÜJ / ORTA REFÜJ / KAVŞAK,TUZLA,"40.94704186 , 29.39293921",40.94704186,29.39293921
175,KAVŞAK-REFÜJ,HAVALİMANI BAĞLANTI KAVŞAK-ORHANLI KAVŞAK ARASI  YAN REFÜJ,PENDİK / TUZLA,"40.91729069 , 29.33582962",40.91729069,29.33582962
176,KAVŞAK-REFÜJ,HARMANDERE KAVŞAK,PENDİK,"40.93029353 , 29.32813704",40.93029353,29.32813704
177,KAVŞAK-REFÜJ,HARMANDERE KAVŞAK - HAVALİMANI KAVŞAK ARASI   YAN REFÜJ,PENDİK,"40.92494760 , 29.32476819",40.92494760,29.32476819
178,KAVŞAK-REFÜJ,HAVALİMANI BAĞLANTI KAVŞAĞİ,PENDİK,"40.91547463 , 29.32367921",40.91547463,29.32367921
179,KAVŞAK-REFÜJ,İMES KAVŞAK,ÜMRANİYE / ATAŞEHİR,"40.99518839 , 29.15604651",40.99518839,29.15604651
180,KAVŞAK-REFÜJ,ORHANLI KAVŞAK,PENDİK / TUZLA,"40.93059750 , 29.34767962",40.93059750,29.34767962
181,KAVŞAK-REFÜJ,ORHANLI YOLU YAN REFÜJ,TUZLA,"40.93272520 , 29.34843063",40.93272520,29.34843063
182,KAVŞAK-REFÜJ,ORTA REFÜJ   (TEM BOYU),ATAŞEHİR / ÜMRANİYE / SANCAKTEPE / SULTANBEYLİ /  PENDİK / TUZLA,"40.87420253 , 29.39168125",40.87420253,29.39168125
183,KAVŞAK-REFÜJ,TEM KARTAL KAVŞAĞI,SANCAKTEPE,"40.98399635 , 29.20472324",40.98399635,29.20472324
184,KAVŞAK-REFÜJ,TEM KARTAL KAVŞAĞI-TEM PENDİK KAVŞAĞI ARASI  YAN REFÜJ,SANCAKTEPE / SULTANBEYLİ / PENDİK,"40.97304948 , 29.25413489",40.97304948,29.25413489
185,KAVŞAK-REFÜJ,TEM KARTAL KAVŞAK - SAMANDIRA KAVŞAK ARASI  YAN REFÜJ,SANCAKTEPE,"40.97694974 , 29.21050072",40.97694974,29.21050072
186,KAVŞAK-REFÜJ,TEM OTOYOLU - FORMULA PİSTİ ARASI   YAN REFÜJ,PENDİK / TUZLA,"40.93991431 , 29.36822534",40.93991431,29.36822534
187,KAVŞAK-REFÜJ,TEM PENDIK KAVŞAK - HARMANDERE KAVŞAK ARASI  YAN REFÜJ,PENDİK,"40.93338984 , 29.33042765",40.93338984,29.33042765
188,KAVŞAK-REFÜJ,TEM PENDİK KAVŞAK,PENDİK,"40.93749507 , 29.33149517",40.93749507,29.33149517
189,KAVŞAK-REFÜJ,TEM PENDİK KAVŞAK - ŞEKERPINAR ARASI  YAN REFÜJ,PENDİK / TUZLA,"40.92588793 , 29.34979320",40.92588793,29.34979320
190,KAVŞAK-REFÜJ,3004 CADDESİ  ORTA VE YAN REJÜJ,ÜMRANİYE,"41.00160149 , 29.09926414",41.00160149,29.09926414
191,KAVŞAK-REFÜJ,AHMET YESEVİ CADDESİ ORTA VE YAN REFÜJ,ATAŞEHİR,"40.98777043 , 29.12033558",40.98777043,29.12033558
192,KAVŞAK-REFÜJ,AKDENİZ CADDESİ ORTA VE YAN REFÜJ,ÜMRANİYE,"41.01389153 , 29.10823345",41.01389153,29.10823345
193,KAVŞAK-REFÜJ,AZİZ BULVARI,ATAŞEHİR,"41.00678334 , 29.13751245",41.00678334,29.13751245
194,KAVŞAK-REFÜJ,BARAJYOLU SARIGAZİ ARASI ORTA VE YAN REFÜJ,ÜMRANİYE / SANCAKTEPE,"41.00772251 , 29.18187618",41.00772251,29.18187618
195,KAVŞAK-REFÜJ,BAYRAKTAR CADDESİ ORTA REFÜJ,ÜMRANİYE,"41.00194966 , 29.14872408",41.00194966,29.14872408
196,KAVŞAK-REFÜJ,ÇAMLICA KAVŞAĞI,ÜMRANİYE / ATAŞEHİR,"40.99405469 , 29.11402702",40.99405469,29.11402702
197,KAVŞAK-REFÜJ,ÇAMLICA KAVŞAĞI-HALK CADDESİ ARASI ORTA VE YAN REFÜJ,ÜMRANİYE,"40.98998943 , 29.11044896",40.98998943,29.11044896
198,KAVŞAK-REFÜJ,DUDULLU KAVŞAĞI,ÜMRANİYE,"41.01631607 , 29.16365325",41.01631607,29.16365325
199,KAVŞAK-REFÜJ,DUDULLU-BAKKALKÖY ARASI ORTA VE YAN REFÜJ,ÜMRANİYE / ATAŞEHİR,"41.00462968 , 29.15953875",41.00462968,29.15953875
200,KAVŞAK-REFÜJ,HALK CADDESİ ORTA VE YAN REFÜJ,ATAŞEHİR,"40.98483866 , 29.10627007",40.98483866,29.10627007
201,KAVŞAK-REFÜJ,HATBOYU CADDESİ  ORTA VE YAN REFÜJ,ÜMRANİYE,"41.00170675 , 29.14279103",41.00170675,29.14279103
202,KAVŞAK-REFÜJ,İDEALİSKENT CADDESİ ORTA REFÜJ,ÇEKMEKÖY,"41.00678334 , 29.13751245",41.00678334,29.13751245
203,KAVŞAK-REFÜJ,KAYIŞDAĞI CADDESİ ORTA REFÜJ,ATAŞEHİR,"40.97761394 , 29.14580584",40.97761394,29.14580584
204,KAVŞAK-REFÜJ,KÜÇÜKSU CADDESİ ORTA VE YAN REFÜJLER,ÜMRANİYE,"41.04319053 , 29.11780357",41.04319053,29.11780357
205,KAVŞAK-REFÜJ,KÜÇÜKSU KAVŞAĞI,ÜMRANİYE,"41.02927108 , 29.10617352",41.02927108,29.10617352
206,KAVŞAK-REFÜJ,ŞENOL GÜNEŞ BULVARI,ÜMRANİYE,"41.00493735 , 29.11276102",41.00493735,29.11276102
207,KAVŞAK-REFÜJ,TEPEÜSTÜ KAVŞAĞI,ÜMRANİYE,"41.02154938 , 29.12833929",41.02154938,29.12833929
208,KAVŞAK-REFÜJ,ÜMRANİYE KAVŞAĞI,ÜMRANİYE,"41.03106783 , 29.12020683",41.03106783,29.12020683
209,KAVŞAK-REFÜJ,ÜMRANİYE KAVŞAĞI-ÇAMLICA KAVŞAĞI ARASI YAN REFÜJ,ÜMRANİYE,"41.01884576 , 29.12052870",41.01884576,29.12052870
210,KAVŞAK-REFÜJ,ÜMRANİYE KAVŞAĞI-TANTAVİ TÜNELİ ARASI YAN REFÜJ,ÜMRANİYE,"41.03119732 , 29.09531593",41.03119732,29.09531593
211,KAVŞAK-REFÜJ,YEŞİLVADİ İKEA ÖNÜ,ÜMRANİYE,"40.98998943 , 29.11044896",40.98998943,29.11044896
212,KAVŞAK-REFÜJ,ÜMRANİYE KÜÇÜKSU CADDESİ - TEM BAĞLINTI YOLU,ÜMRANİYE,"41.05610385 , 29.11748171",41.05610385,29.11748171
213,KAVŞAK-REFÜJ,ACIBADEM - ATAŞEHİR KAVŞAĞI ARASI ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.00744724 , 29.07943726",41.00744724,29.07943726
214,KAVŞAK-REFÜJ,ACIBADEM KAVŞAĞI,ÜSKÜDAR,"41.00865356 , 29.06213164",41.00865356,29.06213164
215,KAVŞAK-REFÜJ,ACIBADEM KAVŞAĞI UZUNCAYIR KAVŞAĞI ARASI YAN REFÜJ,ÜSKÜDAR,"41.00251230971048 , 29.058246441792228",41.00251230971048,29.058246441792228
216,KAVŞAK-REFÜJ,ACIBADEM ORTA REFÜJ,ÜSKÜDAR,"41.01178162181151 , 29.052871971209594",41.01178162181151,29.052871971209594
217,KAVŞAK-REFÜJ,ALTUNİZADE - ACIBADEM ARASI  YAN REFÜJ,ÜSKÜDAR,"41.01719468710682 , 29.054152112420283",41.01719468710682,29.054152112420283
218,KAVŞAK-REFÜJ,ALTUNİZADE KAVŞAĞI,ÜSKÜDAR,"41.022407439713035 , 29.048754066268835",41.022407439713035,29.048754066268835
219,KAVŞAK-REFÜJ,BAGLARBAŞI-KAPİTOL-ALTUNİZADE ARASI ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.02243959129262 , 29.045309550646692",41.02243959129262,29.045309550646692
220,KAVŞAK-REFÜJ,15 TEMMUZ ŞEHİTLER KÖPRÜSÜ - ALTUNİZADE ARASI YAN REFÜJ,ÜSKÜDAR,"41.033175264908905 , 29.045501021255774",41.033175264908905,29.045501021255774
221,KAVŞAK-REFÜJ,BOSNA BULVARI ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.044231961215836, 29.077041071148667",41.04423196121583,29.077041071148667
222,KAVŞAK-REFÜJ,BULGURLU - TANTAVİ TÜNELİ ARASI ORTA YAN REFÜJ,ÜSKÜDAR,"41.02465313077547 , 29.081664208649926",41.02465313077547,29.081664208649926
223,KAVŞAK-REFÜJ,BULGURLU KAVŞAĞI,ÜSKÜDAR,"41.02063874 , 29.07500625",41.02063874,29.07500625
224,KAVŞAK-REFÜJ,BULGURLU KAVŞAĞI - ALTUNİZADE KAVŞAĞI ARASI YAN REFÜJ,ÜSKÜDAR,"41.023929576642615 , 29.059188915587224",41.023929576642615,29.059188915587224
225,KAVŞAK-REFÜJ,ÇİÇEKÇİ YAN REFÜJ,ÜSKÜDAR,"41.01313055 , 29.01782423",41.01313055,29.01782423
226,KAVŞAK-REFÜJ,GATA ÖNÜ ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.00229783 , 29.02245641",41.00229783,29.02245641
227,KAVŞAK-REFÜJ,LİBADİYE ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.01856244 , 29.07529593",41.01856244,29.07529593
228,KAVŞAK-REFÜJ,MEZARLIK ARASI ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.00676839146652 , 29.024756636729965",41.00676839146652,29.024756636729965
229,KAVŞAK-REFÜJ,MİLLET PARKI ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.023089186554564 , 29.054457193019164",41.023089186554564,29.054457193019164
230,KAVŞAK-REFÜJ,NAKKAŞTEPE ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.03296799164346 , 29.043441447402824",41.03296799164346,29.043441447402824
231,KAVŞAK-REFÜJ,NAMAZGAH ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.02254258070081 , 29.078502328755825",41.02254258070081,29.078502328755825
232,KAVŞAK-REFÜJ,NUH KUYUSU CADDESİ YAN REFÜJ,ÜSKÜDAR,"41.01340410661666 , 29.023735821076983",41.01340410661666,29.023735821076983
233,KAVŞAK-REFÜJ,PAŞALİMANI-VANİKÖY ARASI ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.0458095763412 , 29.04880132481486",41.0458095763412,29.04880132481486
234,KAVŞAK-REFÜJ,SOYAKÖNÜ ORTA VE YAN REFÜJLER,ÜSKÜDAR,"41.00045151848504 , 29.073360049534774",41.00045151848504,29.073360049534774
235,KAVŞAK-REFÜJ,TEM - ATAŞEHİR KAVŞAĞI,ÜSKÜDAR / ATAŞEHİR,"40.99888086 , 29.10779357",40.99888086,29.10779357
